OBJECTID,FD_ID,DEPT_NAME,STATION_NUMBER,STATION_ADDRESS,CITY,STATE,COUNTY,ZIP_CODE,LATITUDE,LONGITUDE,x,y
32352,04910,"Trinity Volunteer Fire Department, Inc.",2,581 Pisgah Church Road,Statesville,NC,Iredell,28625,35.89445659,-80.9827,-80.9827,35.8944565900001
32353,01267,"Triple Community Fire Department, Inc.",1,505 Mountain View Drive,Morganton,NC,Burke,28655,35.7451,-81.61655557,-81.6165555699999,35.7451
32354,07305,Triple Springs Volunteer Fire Department,1,185 Olive Branch Road,Roxboro,NC,Person,27574,36.48517362,-78.84704099,-78.84704099,36.4851736200001
32355,07305,Triple Springs Volunteer Fire Department,2,9379 Boston Road,Roxboro,NC,Person,27574,36.5034,-78.9144,-78.9143999999999,36.5034000000001
32356,04911,"Troutman Fire Department, Inc.",1,125 N Main St,Troutman,NC,Iredell,28166,35.70241743,-80.88982262,-80.88982262,35.70241743
32357,04911,"Troutman Fire Department, Inc.",2,1506 Perth Road,Troutman,NC,Iredell,28116,35.6476,-80.8848,-80.8848,35.6476000000001
32358,04911,"Troutman Fire Department, Inc.",3,472 Pineville Road,Troutman,NC,Iredell,28116,35.68919326,-80.95411609,-80.95411609,35.68919326
32359,06201,Troy Fire Department,1,602 N Main St,Troy,NC,Montgomery,27371,35.3647525,-79.89466397,-79.89466397,35.3647525000001
32360,07506,Tryon Volunteer Fire Department,1,56 West Howard St,Tryon,NC,Polk,28782,35.2119,-82.2417,-82.2417,35.2119000000001
32361,03627,"Tryonota Volunteer Fire Department, Inc.",1,2577 Tryon Courthouse Road,Bessemer City,NC,Gaston,28016,35.33911248,-81.32248583,-81.3224858299999,35.33911248
32362,03627,"Tryonota Volunteer Fire Department, Inc.",2,707 Chestnut Ridge Church Road,Kings Mountain,NC,Gaston,28086,35.2867613,-81.33996974,-81.33996974,35.2867613000001
32363,06718,"Turkey Creek Fire and Rescue, Inc.",1,115 Tar Landing Rd,Holly Ridge,NC,Onslow,28445,34.52458786,-77.47608735,-77.4760873499999,34.5245878600001
32364,06718,"Turkey Creek Fire and Rescue, Inc.",2,1576 Old Folkstone Road,Sneads Ferry,NC,Onslow,28460,34.54532372,-77.40259271,-77.40259271,34.5453237200001
32365,08212,"Turkey Volunteer Fire Department, Inc.",1,390 Faison Rd,Turkey,NC,Sampson,28392,34.997843,-78.182959,-78.182959,34.997843
32366,04709,"Tylertown Fire Department, Inc. ",1,2214 Doc Brown Rd,Raeford,NC,Hoke,28376,35.021193,-79.186599,-79.1865989999999,35.021193
32367,02920,"Tyro Rural Fire Department, Incorporated",1,4645 South NC Highway 150,Lexington,NC,Davidson,27295,35.80530441,-80.37700688,-80.37700688,35.8053044100001
32368,08901,"Tyrrell Volunteer Fire Department, Inc.",1,618 N. Road St.,Columbia,NC,Tyrrell,27925,35.92700652,-76.24637394,-76.24637394,35.9270065200001
32369,08901,"Tyrrell Volunteer Fire Department, Inc.",2,2950 N. Gum Neck Rd.,Columbia,NC,Tyrrell,27925,35.72987358,-76.14065387,-76.1406538699999,35.7298735800001
32370,08901,"Tyrrell Volunteer Fire Department, Inc.",3,9 Kilkenny Rd.,Columbia,NC,Tyrrell,27925,35.64478401,-76.20470705,-76.20470705,35.6447840100001
32371,08901,"Tyrrell Volunteer Fire Department, Inc.",4,33 Frying Pan Rd.,Columbia,NC,Tyrrell,27925,35.82647979,-76.20075749,-76.2007574899999,35.8264797900001
32372,08901,"Tyrrell Volunteer Fire Department, Inc.",5,3575 Albemarle Church Rd.,Columbia,NC,Tyrrell,27925,35.92624016,-76.35428099,-76.3542809899999,35.9262401600001
32373,08901,"Tyrrell Volunteer Fire Department, Inc.",6,9720 Sound Side Rd.,Columbia,NC,Tyrrell,27925,35.9749,-76.1297,-76.1297,35.9749
32374,07614,"Ulah Volunteer Fire Protective Association, Inc.",1,2067 Pisgah Covered Bridge Road,Asheboro,NC,Randolph,27205,35.63351224,-79.82753563,-79.8275356299999,35.6335122400001
32375,07614,"Ulah Volunteer Fire Protective Association, Inc.",2,1914 Hopewell Friends Road,Asheboro,NC,Randolph,27205,35.63217848,-79.87438006,-79.87438006,35.6321784800001
32376,07614,"Ulah Volunteer Fire Protective Association, Inc.",3,5647 Lanier Road,Asheboro,NC,Randolph,27205,35.54909384,-79.88926781,-79.88926781,35.5490938400001
32377,02014,"Unaka Volunteer Fire Department, Inc.",1,15015 Joe Brown Highway,Murphy,NC,Cherokee,28906,35.1946,-84.1391,-84.1391,35.1946
32378,03420,"Union Cross Fire-Rescue of Forsyth County, Inc.",1,4401 High Point ,Kernersville,NC,Forsyth,27284,36.04244338,-80.10761802,-80.10761802,36.0424433800001
32379,04912,"Union Grove Volunteer Fire Department, Inc.",1,1994 W. Memorial Hwy,Union Grove,NC,Iredell,28689,36.02668,-80.869354,-80.869354,36.0266800000001
32380,08112,"Union Mills Volunteer Fire Department, Inc.",1,6791 Hudlow Road,Union Mills,NC,Rutherford,28167,35.49070919,-81.97769003,-81.97769003,35.4907091900001
32381,03628,"Union Road Volunteer Fire Department, Inc.",1,4060 Union Road,Gastonia,NC,Gaston,28056,35.19635616,-81.15243603,-81.15243603,35.1963561600001
32382,04609,"Union Rural Fire Department of Hertford County, Inc.",1,829 NC 461,Ahoskie,NC,Hertford,27910,36.3335,-77.0236,-77.0236,36.3335000000001
32383,05510,"Union Volunteer Fire Department, Inc. of Vale, N. C.",1,5760 Reepsville Road,Vale,NC,Lincoln,28168,35.53376,-81.38922,-81.38922,35.53376
32384,05510,"Union Volunteer Fire Department, Inc. of Vale, N. C.",2,3245 Reepsville Road,Vale,NC,Lincoln,28168,35.51662,-81.31779,-81.3177899999999,35.51662
32385,08076,"Union Volunteer Fire Department, Incorporated",1,1470 Union Church Road,Salisbury,NC,Rowan,28146,35.6399,-80.3954,-80.3953999999999,35.6399000000001
32386,06208,"Uwharrie Volunteer Fire Department, Inc.",1,3147 N NC 109 Hwy ,Troy,NC,Montgomery,27371,35.41703497,-80.0047498,-80.0047498,35.41703497
32387,01260,Valdese Fire Department,1,121 Faet Street SW,Valdese,NC,Burke,28690,35.74300043,-81.56405324,-81.56405324,35.7430004300001
32388,04512,"Valley Hill Fire & Rescue Department, INC",1,1675 Willow Road,Hendersonville,NC,Henderson,28739,35.30078318,-82.47727854,-82.47727854,35.3007831800001
32389,04512,"Valley Hill Fire & Rescue Department, INC",2,35 Golden Eagle Way,Hendersonville,NC,Henderson,28739,35.24491401,-82.55120962,-82.55120962,35.2449140100001
32390,04512,"Valley Hill Fire & Rescue Department, INC",3,205 Gateway Drive,Hendersonville,NC,Henderson,28739,35.29727303,-82.52099003,-82.52099003,35.29727303
32391,04512,"Valley Hill Fire & Rescue Department, INC",4,1914 Brevard Rd,Hendersonville,NC,Henderson,28793,35.32200734,-82.49757886,-82.49757886,35.32200734
32392,02005,Valleytown Rural Fire and Rescue Department,1,2769 Stewart Road,Andrews,NC,Cherokee,28901,35.1968,-83.8001,-83.8001,35.1968000000001
32393,02005,Valleytown Rural Fire and Rescue Department,2,2184 Airport Road,Marble,NC,Cherokee,28905,35.17887942,-83.92200478,-83.92200478,35.17887942
32394,02005,Valleytown Rural Fire and Rescue Department,3,2022 Red Marble Road,Andrews,NC,Cherokee,28901,35.2283,-83.7245,-83.7245,35.2283
32395,01412,"Valmead Volunteer Fire-Rescue Department, Inc.",1,1757 North Main Street,Lenoir,NC,Caldwell,28645,35.9376,-81.5428,-81.5427999999999,35.9376
32396,09107,Vance County Emergency Services,1,188 Bickett St,Henderson,NC,Vance,27536,36.34499414,-78.39043714,-78.39043714,36.34499414
32397,09107,Vance County Emergency Services,2,5021 Satterwhite Point Road,Henderson,NC,Vance,27536,36.42420863,-78.37035557,-78.37035557,36.4242086300001
32398,02514,"Vanceboro Rural Volunteer Fire Department, Inc.",1,375 NC Hwy 43,Vanceboro,NC,Craven,28586,35.31026129,-77.16025668,-77.16025668,35.31026129
32399,02514,"Vanceboro Rural Volunteer Fire Department, Inc.",2,4080 NC Hwy 118,Vanceboro,NC,Craven,28586,35.34393436,-77.26721802,-77.26721802,35.34393436
32400,02514,"Vanceboro Rural Volunteer Fire Department, Inc.",3,3475 River Rd,Vanceboro,NC,Craven,28586,35.22617371,-77.13243219,-77.13243219,35.2261737100001
32401,02514,"Vanceboro Rural Volunteer Fire Department, Inc.",4,201 Oak Grove Rd,Vanceboro,NC,Craven,28586,35.36126657,-77.17209924,-77.17209924,35.3612665700001
32402,02620,"Vander Volunteer Fire Department, Inc.",1,3509 Clinton Rd,Fayetteville,NC,Cumberland,28312,35.03327159,-78.79637592,-78.7963759199999,35.03327159
32403,02620,"Vander Volunteer Fire Department, Inc.",2,4960 Tabor Church Rd,Fayetteville,NC,Cumberland,28312,34.93933809,-78.77048017,-78.77048017,34.93933809
32404,08213,"Vann Crossroads Fire Department, Inc.",1,4550 Church Rd,Newton Grove,NC,Sampson,28366,35.175363,-78.397804,-78.397804,35.1753630000001
32405,00208,"Vashti Volunteer Fire Department, Inc.",1,21 Vashti Fire Department Road,Taylorsville,NC,Alexander,28681,36.0078,-81.1082,-81.1082,36.0078
32406,06719,"Verona Volunteer Fire Department, Inc.",1,101 Verona Rd,Jacksonville,NC,Onslow,28540,34.66948383,-77.47195708,-77.47195708,34.66948383
32407,03421,"Vienna Volunteer Fire Department, Inc.",1,6328 Yadkinville Road,Pfafftown,NC,Forsyth,27040,36.1366762,-80.40457106,-80.40457106,36.1366762000001
32408,03421,"Vienna Volunteer Fire Department, Inc.",2,5191 Robinhood Road,Winston Salem,NC,Forsyth,27106,36.12067797,-80.36640494,-80.3664049399999,36.12067797
32409,06391,"Village of Pinehurst Fire Department, Inc.",1,405 Magnolia Road,Pinehurst,NC,Moore,28374,35.20474679,-79.46852834,-79.46852834,35.2047467900001
32410,06391,"Village of Pinehurst Fire Department, Inc.",2,15 Parker Ln,Pinehurst,NC,Moore,28374,35.17272107,-79.46921533,-79.4692153299999,35.1727210700001
32411,03910,Virgilina Volunteer Fire Association,1,P.O. Box 266,Virgilina,VA,Granville,24598,36.54459306,-78.77507166,-78.77507166,36.5445930600001
32412,07901,"Volunteer Fire Department Of Bethany, Inc.",1,6052 NC 65 Hwy.,Reidsville,NC,Rockingham,27320,36.31084928,-79.84875201,-79.8487520099999,36.3108492800001
32413,07901,"Volunteer Fire Department Of Bethany, Inc.",2,13549 US Hwy 158,Reidsville,NC,Rockingham,27320,36.27085085,-79.83812875,-79.83812875,36.27085085
32414,07901,"Volunteer Fire Department Of Bethany, Inc.",3,8634 NC 65,Reidsville,NC,Rockingham,27320,36.2728,-79.9125,-79.9125,36.2728000000001
32415,01015,"Waccamaw Volunteer Fire Dept. and Rescue Squad/EMS, Inc.",1,4045 Whiteville RD,Ash,NC,Brunswick,28420,34.063,-78.5239,-78.5239,34.063
32416,02316,"Waco Community Volunteer Fire Department, Inc.",1,421 S. Main St.,Waco,NC,Cleveland,28169,35.358955,-81.423671,-81.423671,35.358955
32417,02621,"Wade Community Fire Department, Inc.",1,7130 Powell St.,Wade,NC,Cumberland,28395,35.16202851,-78.7408,-78.7408,35.16202851
32418,00407,Wadesboro Fire Department,1,205 E. Morgan Street,Wadesboro,NC,Anson,28170,34.9652,-80.075,-80.075,34.9652
32419,06206,"Wadeville Volunteer Fire Department, Inc.",1,111 Fire Station Rd,Mount Gilead,NC,Montgomery,27306,35.2834,-79.96809615,-79.96809615,35.2834
32420,09219,"Wake Forest Fire Department, Inc.",1,420 E Elm Ave,Wake Forest,NC,Wake,27587,35.97472994,-78.50714332,-78.50714332,35.97472994
32421,09219,"Wake Forest Fire Department, Inc.",2,9925 Ligon Mill Rd,Wake Forest,NC,Wake,27587,35.94177278,-78.53274367,-78.5327436699999,35.9417727800001
32422,09219,"Wake Forest Fire Department, Inc.",3,1412 Forestville Road,Wake Forest,NC,Wake,27587,35.9348,-78.5073,-78.5073,35.9348000000001
32423,09219,"Wake Forest Fire Department, Inc.",4,1505 Jenkins Road,Wake Forest,NC,Wake,27587,35.99723325,-78.54185468,-78.54185468,35.9972332500001
32424,09219,"Wake Forest Fire Department, Inc.",5,11908 Falls of Neuse Rd,Raleigh,NC,Wake,27615,35.93382616,-78.57926273,-78.57926273,35.93382616
32425,09221,"Wake New Hope Volunteer Fire Department, Incorporated",1,4909 Watkins Road,Wendell,NC,Wake,27591,35.86020871,-78.48154595,-78.4815459499999,35.8602087100001
32426,03422,Walkertown Fire Department Incorporated,1,5225 Main St,Walkertown,NC,Forsyth,27051,36.17837968,-80.15231183,-80.15231183,36.17837968
32427,03422,Walkertown Fire Department Incorporated,3,4664 Old Belews Creek Road,Winston Salem,NC,Forsyth,27101,36.14105202,-80.16482571,-80.1648257099999,36.1410520200001
32428,03116,Wallace Fire Department,1,316 E. Murray St. ,Wallace,NC,Duplin,28466,34.73812947,-77.99274332,-77.99274332,34.73812947
32429,02921,"Wallburg Fire and Rescue, Inc.",1,121 Georgetown Road,Winston Salem,NC,Davidson,27107,36.00753548,-80.13415708,-80.13415708,36.0075354800001
32430,05809,Walnut Community Volunteer Fire Department,1,10025 US Hwy. 25/70,Marshall,NC,Madison,28753,35.8437,-82.729,-82.729,35.8437000000001
32431,08510,"Walnut Cove Volunteer Fire Department and Rescue Squad, Incorporated",1,527 Main Street,Walnut Cove,NC,Stokes,27052,36.29919248,-80.14193603,-80.14193603,36.29919248
32432,04010,"Walstonburg Rural Fire Association, Inc.",1,409 N Wilson St.,Walstonburg,NC,Greene,27888,35.59959871,-77.69735627,-77.6973562699999,35.5995987100001
32433,00504,"Warrensville Volunteer Fire and Rescue Department, Inc.",1,4989 NC Hwy 88 West,Warrensville,NC,Ashe,28693,36.4596,-81.51701458,-81.51701458,36.4596000000001
32434,09311,"Warrenton Rural Voluntary Fire Association, Inc.",1,236 South Main Street,Warrenton,NC,Warren,27589,36.39565908,-78.15572257,-78.15572257,36.39565908
32435,03117,"Warsaw Fire Department, Incorporated",1,714 North Pine St.,Warsaw,NC,Duplin,28398,35.00695396,-78.09387696,-78.09387696,35.00695396
32436,03117,"Warsaw Fire Department, Incorporated",2,116 W. Bay St.,Warsaw,NC,Duplin,28398,34.9980791,-78.09208239,-78.09208239,34.9980791
32437,00706,Washington Fire-Rescue-EMS,1,410 N. Market Street,Washington,NC,Beaufort,27889,35.54637459,-77.05260344,-77.05260344,35.54637459
32438,00706,Washington Fire-Rescue-EMS,2,2064 W. 15th St.,Washington,NC,Beaufort,27889,35.56680987,-77.07373171,-77.0737317099999,35.56680987
32439,09110,"Watkins Community Volunteer Fire Department, Inc.",1,1590 Horseshoe Bend Road,Henderson,NC,Vance,27537,36.28470324,-78.48113796,-78.48113796,36.2847032400001
32440,09016,"Waxhaw Community Volunteer Fire Department and Rescue Squad, Inc.",18,3500 Waxhaw Parkway,Waxhaw,NC,Union,28173,34.93430591,-80.75220921,-80.75220921,34.93430591
32441,09016,"Waxhaw Community Volunteer Fire Department and Rescue Squad, Inc.",27,7703 Jaars Road,Waxhaw,NC,Union,28173,34.86318588,-80.74619888,-80.74619888,34.8631858800001
32442,04411,Waynesville Fire Department,1,1022 North Main Street,Waynesville,NC,Haywood,28786,35.49725331,-82.97619312,-82.9761931199999,35.4972533100001
32443,04411,Waynesville Fire Department,2,280 Georgia Avenue,Waynesville,NC,Haywood,28786,35.48157208,-83.0026088,-83.0026088,35.48157208
32444,01120,Weaverville Fire Department,1,3 Monticello Road,Weaverville,NC,Buncombe,28787,35.71215191,-82.56203603,-82.5620360299999,35.71215191
32445,07002,"Weeksville Volunteer Fire Department, Inc.",1,2742 Peartree Rd,Elizabeth City,NC,Pasquotank,27909,36.2116615,-76.18238542,-76.1823854199999,36.2116615
32446,07002,"Weeksville Volunteer Fire Department, Inc.",2,1422 Soundneck Rd,Elizabeth City,NC,Pasquotank,27909,36.16831262,-76.11688316,-76.11688316,36.1683126200001
32447,02922,"Welcome Fire Department, Inc.",1,287 N. Leonard Road,Lexington,NC,Davidson,27295,35.9003434,-80.25850344,-80.25850344,35.9003434000001
32448,04210,Weldon Fire Department,1,201 Sycamore St.,Weldon,NC,Halifax,27890,36.42663355,-77.59544205,-77.59544205,36.4266335500001
32449,04210,Weldon Fire Department,2,1050 Julians Allsbrook Hwy,Weldon,NC,Halifax,27890,36.43188058,-77.61778274,-77.6177827399999,36.43188058
32450,09222,Wendell Holmes Rural Fire Department,1,2960 Wendell Blvd,Wendell,NC,Wake,27591,35.79026067,-78.37800921,-78.37800921,35.7902606700001
32451,09222,Wendell Holmes Rural Fire Department,2,6529 Bethany Church RD,Wendell,NC,Wake,27591,35.84459556,-78.44063769,-78.44063769,35.8445955600001
32452,09222,Wendell Holmes Rural Fire Department,3,6021 Taylor Road,Wendell,NC,Wake,27591,35.7773,-78.4318,-78.4318,35.7773
32453,07912,"Wentworth Voluntary Fire Department, Inc.",1,8365 NC Highway 87,Reidsville,NC,Rockingham,27320,36.38526641,-79.74270036,-79.74270036,36.38526641
32454,09020,"Wesley Chapel Volunteer Fire Department, Inc.",26,315 Waxhaw Indian Trail South,Waxhaw,NC,Union,28173,34.99484839,-80.699313,-80.699313,34.9948483900001
32455,09020,"Wesley Chapel Volunteer Fire Department, Inc.",31,8821 Newtown Road,Waxhaw,NC,Union,28173,34.9897044,-80.78691417,-80.78691417,34.9897044000001
32456,09020,"Wesley Chapel Volunteer Fire Department, Inc.",43,5025 Hemby Road,Matthews,NC,Union,28104,35.03589576,-80.74321569,-80.7432156899999,35.0358957600001
32457,09020,"Wesley Chapel Volunteer Fire Department, Inc.",44,306 Reid Dairly Road,Weddington,NC,Union,28104,35.012202,-80.777774,-80.777774,35.0122020000001
32458,01121,"West Buncombe Volunteer Fire Department, Incorporated",1,549 Old County Home Road,Asheville,NC,Buncombe,28806,35.6155785,-82.62937085,-82.62937085,35.6155785
32459,01121,"West Buncombe Volunteer Fire Department, Incorporated",2,724 Riverview Church Rd,Asheville,NC,Buncombe,28806,35.61747,-82.60154,-82.6015399999999,35.61747
32460,03310,"West Edgecombe Volunteer Fire Department, Inc.",1,13555 NC 43 North,Rocky Mount,NC,Edgecombe,27801,35.90305643,-77.7410751,-77.7410751,35.90305643
32461,03310,"West Edgecombe Volunteer Fire Department, Inc.",2,3747 Faith Baptist Church Rd.,Rocky Mount,NC,Edgecombe,27801,35.82734342,-77.71226245,-77.71226245,35.82734342
32462,06361,"West End Fire and Rescue, Inc.",1,4203 NC 73 ,West End,NC,Moore,27376,35.23651753,-79.56876437,-79.5687643699999,35.2365175300001
32463,06361,"West End Fire and Rescue, Inc.",2,5 Town Hall Drive,Jackson Springs,NC,Moore,27281,35.18029831,-79.57306052,-79.57306052,35.1802983100001
32464,01277,"West End Volunteer Fire Department, Incorporated",1,3776 Jamestown Rd.,Morganton,NC,Burke,28655,35.6893,-81.8356,-81.8355999999999,35.6893000000001
32465,01277,"West End Volunteer Fire Department, Incorporated",2,1908 Jamestown Road,Morganton,NC,Burke,28655,35.706601,-81.776087,-81.776087,35.706601
32466,01277,"West End Volunteer Fire Department, Incorporated",3,5731 Benfield's Landing Road,Nebo,NC,Burke,28761,35.7314,-81.8635,-81.8635,35.7314000000001
32467,04705,"West Hoke Fire Department, Inc.",1,6650 Turnpike Rd,Raeford,NC,Hoke,28376,34.971263,-79.329715,-79.329715,34.9712630000001
32468,04913,"West Iredell Volunteer Fire Department, Incorporated",1,2136 Old Mountain Road,Statesville,NC,Iredell,28625,35.78239574,-81.00366589,-81.00366589,35.78239574
32469,04913,"West Iredell Volunteer Fire Department, Incorporated",2,294 Sharon School Road,Statesville,NC,Iredell,28677,35.73847387,-81.05039574,-81.0503957399999,35.7384738700001
32470,00505,West Jefferson Fire Department,1,302 Buck Mountain Road,West Jefferson,NC,Ashe,28694,36.39656467,-81.494,-81.494,36.39656467
32471,00505,West Jefferson Fire Department,2,107 Baldwin Terrace,West Jefferson,NC,Ashe,28694,36.34836,-81.532655,-81.532655,36.3483600000001
32472,05125,"West Johnston Fire Department, Incorporated",1,5503 Old Fairground Road,Benson,NC,Johnston,27504,35.48041966,-78.60894367,-78.60894367,35.4804196600001
32473,02923,"West Lexington Volunteer Fire and Rescue Department, Inc",1,1600 West Center Street Extension,Lexington,NC,Davidson,27295,35.85212825,-80.27874636,-80.27874636,35.8521282500001
32474,08059,"West Liberty Volunteer Fire Department, Inc.",1,135 St. Matthews Church Rd.,Salisbury,NC,Rowan,28146,35.5815302,-80.33492834,-80.33492834,35.5815302
32475,08059,"West Liberty Volunteer Fire Department, Inc.",2,9000 Bringle Ferry Rd.,Salisbury,NC,Rowan,28146,35.61473235,-80.31286822,-80.31286822,35.6147323500001
32476,05708,"West Macon Fire and Rescue, Inc.",1,564 Charles Nolen Road,Franklin,NC,Macon,28734,35.1397,-83.485,-83.485,35.1397000000001
32477,05708,"West Macon Fire and Rescue, Inc.",2,4292 Old Murphy Road,Franklin,NC,Macon,28734,35.16449488,-83.45117743,-83.45117743,35.1644948800001
32478,06024,"West Mecklenburg Volunteer Fire Department, Inc.",1,3100 Sam Wilson Rd,Charlotte,NC,Mecklenburg,28214,35.2511,-80.9844,-80.9843999999999,35.2511000000001
32479,06413,"West Mount Volunteer Fire Department, Inc.",1,7955 West Mount Drive,Rocky Mount,NC,Nash,27803,35.91405228,-77.87378775,-77.87378775,35.9140522800001
32480,08001,"West Rowan Volunteer Fire Department, Inc.",1,2840 Graham Road,Mount Ulla,NC,Rowan,28125,35.67559955,-80.69357854,-80.69357854,35.6755995500001
32481,08001,"West Rowan Volunteer Fire Department, Inc.",2,781 Grampian Road,Mount Ulla,NC,Rowan,28125,35.65867435,-80.72778927,-80.72778927,35.6586743500001
32482,08001,"West Rowan Volunteer Fire Department, Inc.",3,235 Back Creek Church Road,Mount Ulla,NC,Rowan,28125,35.62481339,-80.69291924,-80.69291924,35.62481339
32483,08001,"West Rowan Volunteer Fire Department, Inc.",4,17575 Mooresville Rd,Mooresville,NC,Rowan,28115,35.61708662,-80.74616397,-80.7461639699999,35.6170866200001
32484,08409,"West Stanly Fire Department, Inc.",1,212 South Central Ave,Locust,NC,Stanly,28097,35.25789124,-80.42499464,-80.42499464,35.25789124
32485,08409,"West Stanly Fire Department, Inc.",2,4625 Love Mill Rd,Stanfield,NC,Stanly,28163,35.19309562,-80.43407703,-80.43407703,35.1930956200001
32486,08703,West Swain Fire Department,1,114 Needmore Road,Bryson City,NC,Swain,28713,35.36342877,-83.54748583,-83.54748583,35.36342877
32487,08703,West Swain Fire Department,2,100 Caney Branch Road,Bryson City,NC,Swain,28713,35.40382,-83.5311,-83.5311,35.4038200000001
32488,09918,"West Yadkin Volunteer Fire Dept., Inc.",1,3205 US Hwy. 21 ,Hamptonville,NC,Yadkin,27020,36.122648,-80.77474676,-80.77474676,36.122648
32489,10014,"West Yancey Volunteer Fire Department, Inc.",1,6557 US Hwy 19E,Burnsville,NC,Yancey,28714,35.91300449,-82.4309249,-82.4309249,35.91300449
32490,10014,"West Yancey Volunteer Fire Department, Inc.",2,54 Hortons Creek Road,Burnsville,NC,Yancey,28714,35.89064303,-82.39799697,-82.39799697,35.89064303
32491,10014,"West Yancey Volunteer Fire Department, Inc.",3,90 Calloway Ridge Road,Burnsville,NC,Yancey,28714,35.8743037,-82.34262635,-82.34262635,35.8743037
32492,02557,West of New Bern Volunteer Fire Department No. 1,1,900 Chelsea Dr,New Bern,NC,Craven,28562,35.08797366,-77.0957337,-77.0957337,35.08797366
32493,02557,West of New Bern Volunteer Fire Department No. 1,2,108 Wanda Ave.,New Bern,NC,Craven,28562,35.14282283,-77.10574484,-77.1057448399999,35.1428228300001
32494,02557,West of New Bern Volunteer Fire Department No. 1,3,103 Industrial Dr.,New Bern,NC,Craven,28562,35.14220877,-77.16089656,-77.16089656,35.14220877
32495,02622,"Westarea Volunteer Fire Department, Inc.",2,6789 Ramsey St.,Fayetteville,NC,Cumberland,28311,35.18215358,-78.85475749,-78.8547574899999,35.18215358
32496,02622,"Westarea Volunteer Fire Department, Inc.",3,4731 Main St. ,Linden,NC,Cumberland,28356,35.2552577,-78.7480498,-78.7480498,35.2552577000001
32497,01612,Western Carteret Interlocal Cooperation Agency DBA Western Carteret Fire and EMS Department,1,140 Sherwood Ave,Swansboro,NC,Carteret,28584,34.69143818,-77.07481761,-77.07481761,34.69143818
32498,01612,Western Carteret Interlocal Cooperation Agency DBA Western Carteret Fire and EMS Department,2,141 Morristown Rd,Stella,NC,Carteret,28582,34.78822951,-77.12886397,-77.1288639699999,34.7882295100001
32499,09229,"Western Wake Fire Rescue, Inc.",1,4021 District Dr,Raleigh,NC,Wake,27607,35.80603027,-78.71037429,-78.7103742899999,35.8060302700001
32500,08673,"Westfield Volunteer Fire Department, Inc.",1,3386 Old Westfield ,Pilot Mountain,NC,Surry,27041,36.4737,-80.447,-80.4469999999999,36.4737000000001
32501,06314,"Westmoore Volunteer Fire Protective Association, Inc.",1,1211 Dover Church Road,Seagrove,NC,Moore,27341,35.45812035,-79.69936356,-79.6993635599999,35.4581203500001
32502,07615,"Westside Volunteer Fire and Rescue Department, Inc.",1,225 Westside Circle,Asheboro,NC,Randolph,27203,35.69086929,-79.85361073,-79.85361073,35.6908692900001
32503,07615,"Westside Volunteer Fire and Rescue Department, Inc.",2,3141 Plainfield Road,Sophia,NC,Randolph,27350,35.7777,-79.8646,-79.8645999999999,35.7777
32504,07615,"Westside Volunteer Fire and Rescue Department, Inc.",3,3668 Old NC 49 Highway,Asheboro,NC,Randolph,27205,35.6739,-79.9165,-79.9165,35.6739000000001
32505,06351,Whispering Pines Fire Rescue Department,1,16 Hardee Lane,Whispering Pines,NC,Moore,28327,35.25836859,-79.3696,-79.3695999999999,35.25836859
32506,06414,"Whitakers Volunteer Fire Department, Inc.",1,104 S.W. Railroad St.,Whitakers,NC,Nash,27891,36.10518731,-77.7133923,-77.7133923,36.1051873100001
32507,06810,White Cross Volunteer Fire Department,1,5722 Old Greensboro Hwy.,Chapel Hill,NC,Orange,27516,35.89600879,-79.21708198,-79.21708198,35.8960087900001
32508,06810,White Cross Volunteer Fire Department,2,2521 Neville Road,Chapel Hill,NC,Orange,27516,35.91821078,-79.13358864,-79.13358864,35.91821078
32509,00906,"White Lake Fire Department, Inc.",1,1859  White Lake Dr,Elizabethtown,NC,Bladen,28337,34.63247366,-78.48639464,-78.48639464,34.6324736600001
32510,03504,"White Level Rural Fire Department, Inc.",1,2465 White Level Rd,Louisburg,NC,Franklin,27549,36.13342564,-78.1391249,-78.1391249,36.13342564
32511,02415,White Marsh - Welches Creek Community Volunteer Fire Department,1,45 Millie-Christine Rd. ,Whiteville,NC,Columbus,28472,34.3855,-78.6756,-78.6756,34.3855
32512,00912,"White Oak Fire Department, Inc.",1,10838 Hwy 53 West,White Oak,NC,Bladen,28399,34.75770577,-78.70841498,-78.70841498,34.75770577
32513,08678,"White Plains Volunteer Fire Department, Inc.",1,801 Old US 601 Hwy. ,Mount Airy,NC,Surry,27030,36.44949847,-80.63192508,-80.63192508,36.44949847
32514,07833,"Whitehouse Volunteer Fire Department, Incorporated",1,14759 Hwy 41 S,Fairmont,NC,Robeson,28340,34.38924064,-79.13217703,-79.13217703,34.38924064
32515,07833,"Whitehouse Volunteer Fire Department, Incorporated",2,1022 Gerald Rd.,Fairmont,NC,Robeson,28340,34.45959905,-79.20720903,-79.2072090299999,34.4595990500001
32516,02412,Whiteville Fire Dept.,1,120 E Columbus St,Whiteville,NC,Columbus,28472,34.32608703,-78.70183563,-78.7018356299999,34.3260870300001
32517,04126,"Whitsett Fire Department, Inc.",1,809 S. NC Hwy 61 ,Whitsett,NC,Guilford,27377,36.070275627,-79.56386,-79.56386,36.0702756270001
